video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date
C4-Yv9yrUPA,ജോലി 💯#malayalam #foryou #trollmallu #reels #emotional #youtubeshorts #viralshort #funny,BlAcK hUndEr 45🖤,UCm4B3lHMWrFQBwEZAj3wxmA,https://www.youtube.com/shorts/C4-Yv9yrUPA,60.0,1949980.0,
085G-a55zhg,PAYING GUEST😅|FUN DA |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/085G-a55zhg,59.0,2497964.0,
layTpSyS_oE,പാല് കുടിക്കി  മക്കളെ | Jayaram Funny Malayalam Dialogue | #animation #ai #malayalamfunny,AI Dreamland,UC_plPQxPAIvx1WiwRY2j46Q,https://www.youtube.com/shorts/layTpSyS_oE,13.0,8005952.0,
BNHnwAd_2Qc,SSLC Malayalam 2 Onam Exam | ചിത്രകാരി | കഥാപാത്രനിരൂപണം | Exam Winner,Exam Winner SSLC,UCk19iYDCu8aV_KTDdELiucw,https://www.youtube.com/watch?v=BNHnwAd_2Qc,228.0,4636.0,
XU5NkR7EEyo,When I was young Vs Old #comedy #shorts #malayalam,Mallu Techy Girl,UCZ9yltbu0jyGmZyNZFsRZ3A,https://www.youtube.com/shorts/XU5NkR7EEyo,16.0,4451507.0,
UUnIpMRpJL0,JAMAL BAKERY 😂 | FOOD EATER |Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/UUnIpMRpJL0,60.0,1047165.0,
Q_QabjGyZGk,Class 9 Malayalam 1 Onam Exam | Complete Question in One Video | മണൽക്കൂനകൾക്കിടയിലൂടെ | Exam Winner,Exam Winner Class 9,UCu6lSkIHJMwAWklolaYu61Q,https://www.youtube.com/watch?v=Q_QabjGyZGk,754.0,4602.0,
kwBR6LWcyU8,HYPER MODE😂|FUN DA |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/kwBR6LWcyU8,59.0,2843732.0,
2wO-JLgKsyc,WEDDING ANNIVERSARY 🫤|TEACHER VS STUDENTS |Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/2wO-JLgKsyc,59.0,1091064.0,
UXgqGNvYIME,BARBER SHOP💇|Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/UXgqGNvYIME,60.0,2484508.0,
HmcPrVmmjsg,SSLC Malayalam: ഒരു പക്ഷിക്കുഞ്ഞിന്റെ മരണം | Xylem SSLC,Xylem SSLC,UCtnHxTn2yi8Fs3R7EnuYKBA,https://www.youtube.com/watch?v=HmcPrVmmjsg,1065.0,140921.0,
wpEGTFz8qXo,Period cravings satisfied ✅#malayalam #kothuporotta  #cravingsatisfied #cravings ings,Kadheeja Kajja,UCW6MC8w0Ymr2f2MbBQOn3EQ,https://www.youtube.com/shorts/wpEGTFz8qXo,27.0,183587.0,
Qwre8gtyPTM,What i eat in a day🤤🍗#malayalam #whatieatinaday #meencurry #meenporichathu #trending #food,Kadheeja Kajja,UCW6MC8w0Ymr2f2MbBQOn3EQ,https://www.youtube.com/shorts/Qwre8gtyPTM,38.0,284969.0,
k9g-9nWYlQw,ആലത്തൂർ അമ്മായി | Malayalam Animated Folk Animated Song | #ai #generativeai #aidreamland #animation,AI Dreamland,UC_plPQxPAIvx1WiwRY2j46Q,https://www.youtube.com/shorts/k9g-9nWYlQw,41.0,8842635.0,
SEhW_iaO1lQ,PASSED AWAY 😂|Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/SEhW_iaO1lQ,59.0,1901406.0,
